id,side,bucket,text,query
96989593,right,SRAM,COL brand VAL SRAM COL title VAL SRAM AM BRAKE PAD GUIDE/TRL STLSIN 1 SET COL description VAL  COL price VAL 25.00 COL priceCurrency VAL USD,SRAM SRAM AM BRAKE PAD GUIDE/TRL STLSIN 1 SET
88855243,right,Gigabyte,"COL brand VAL Gigabyte COL title VAL Gigabyte AMD Radeon RX 5500 XT OC 8GB GDDR6 RDNA PCIe 4.0 Graphics Card COL description VAL EXPERIENCE POWERFUL, ACCELERATED GAMING CUSTOMIZED FOR YOU WITH THE RX 5500 XTThe all new RDNA powered Gigabyte Radeon RX 5500 XT OC provides exceptional performance and High-fidelity gaming. Take control with Radeon RX 5500 XT and experience powerful, accelerated gaming that has been customized for you. The 5500 XT power the wold’s most technologically advanced 1080p gaming systems. The WINDFORCE cooling system with alternate spinning fans allow this card to stay cool and excel amongst the rest. Gigabyte RX 5500 XT OC allows you to utilise PCI-Express 4.0 support, with a throughput of 16 GT/s and enables two times the bandwidth compared to PCI Express 3.0 for even more immersive experiences whilst gaming. The back plate not only provides an aesthetical shape, but also enhances the structure of the graphics card to provide complete protection.1408Stream Processors8GBGDDR6 Memory1647 MHzCore Clock1845 MHzBoost ClockGigabyte\\'s Windforce Cooling Technology2 X 90MM ALTERNATING BLADE FANSThe WINDFORCE 2X cooling system features two 90mm unique blade fans which spin alternately, 3 composite copper heat pipes, heat-pipe direct touch and 3D active fan functionality, together delivering an effective heat dissipation capacity for higher performance at lower temperatures. GIGABYTE turns the adjacent fans in the opposite direction, so that the airflow direction between the two fans is the same, reducing the turbulence and enhancing the airflow pressure.Combining Different Cooling SolutionsUNIQUE BLADE FAN EFFECTIVELY ENHANCES THE AIRFLOWThe 3D Active Fan provides semi-passive cooling, and the fans will remain off when the GPU is in a low load or low power game. It allows gamers to enjoy gameplay in complete silence when the system is running light or idle. The airflow is spilt by the triangular fan edge, and guided smoothly through the 3D stripe curve on the fan surface, effectively enhancing the airflow. The shape of the pure copper heat pipes maximize the direct contact area with the GPU, enhancing heat transfer.Brand New RDNA Architecture with 7nm ProcessREDUCES LATENCY AND PROVIDES HIGHER BANDWIDTHPowered by the groundbreaking 7nm RDNA architecture with Radeon™ Image Sharpening and Radeon™ Anti-Lag technology, Radeon RX 5500 XT GPU delivers extremely efficient, ultra-responsive, high-fidelity gaming for immersive explosions, physics, and lighting effects, bringing realism to life. Take your gaming experience to the next level. You can experience stutter-free, tear-free gaming, reduced input latency and day-0 drivers optimized for new game releases.Featuring GDDR6 Memory and Compatiblity with PCIe 4.0SUPER-FAST PERFORMANCE FOR TODAYS DEMANDING TITLESEquipped with 8GB of advanced GDDR6 memory to provide high bandwidth of up to 224 GB/s, enabling 1080p performance for today’s most demanding games. Radeon RX 5500 XT features PCI® Express 4.0 support, which enables two times the bandwidth compared to PCI Express 3.0. Get ready for the next generation of PC gaming.Superior Gaming Performance with FreeSync MonitorsSMOOTH REFRESH RATE SO YOU CAN GAME AT YOUR BESTPair your new AMD Radeon GPU with a large selection of FreeSync gaming monitors. With such a wide array of monitors equipped with Radeon FreeSync or Radeon FreeSync2 HDR available you can enjoy choosing monitors that are styled and run how you want, but by choosing a monitor with FreeSync and combining it with an AMD card of this caliber the results will be a stutter-free, tear-free and artifact-free smooth gaming experience. COL price VAL 186.048 COL priceCurrency VAL GBP",Gigabyte Gigabyte AMD Radeon RX 5500 XT OC 8GB GDDR6 RDNA PCIe 4.0 Graphics Card
70174967,right,_none,COL brand VAL  COL title VAL Buy Quality Replica Tag Heuer Monaco Steve McQueen Chronograph Watch CAW211P.FC6356 COL description VAL Quality AAA Replica Tag Heuer Monaco Steve McQueen Chronograph Watch CAW211P.FC6356 from online store for sale. COL price VAL  COL priceCurrency VAL ,Buy Quality Replica Tag Heuer Monaco Steve McQueen Chronograph Watch CAW211P.FC6356
8298432,right,Corsair,COL brand VAL Corsair COL title VAL Corsair ML120 Pro LED 120mm Premium Mag-Lev Fan Red COL description VAL Corsair ML120 Pro LED 120mm Premium Mag-Lev Fan Red available to buy online from PC Case Gear – Australia’s Premier Online PC Store. COL price VAL 39 COL priceCurrency VAL AUD,Corsair Corsair ML120 Pro LED 120mm Premium Mag-Lev Fan Red
75596485,right,SHIMANO,COL brand VAL SHIMANO COL title VAL SPD-SL-CLEAT-SET-SM-SH11-(YELLOW)-[6DEGREE] COL description VAL SM-SH11 CLEAT SET(SELF-ALIGNING MODE /PAIR) #42U 98010 COL price VAL 12.0 COL priceCurrency VAL OMR,SHIMANO SPD-SL-CLEAT-SET-SM-SH11-(YELLOW)-[6DEGREE]
43932865,right,Canon,COL brand VAL Canon COL title VAL Canon EF-S 18-135/3.5-5.6 IS USM COL description VAL  COL price VAL 5818 COL priceCurrency VAL SEK,Canon Canon EF-S 18-135/3.5-5.6 IS USM
59141538,right,_none,"COL brand VAL  COL title VAL SEIKO Prospex Automatic Men's 45mm Diver Watch - SPB103J1 – Green Dial COL description VAL A modern classic deserving of the Seiko name adored by so many, the Prospex line of diving watches are highly dependable and stylish while sporting numerous utilitarian design elements.This model features a striking green sunray dial, an automatic movement with optional manual winding function,anda 70-hour power reserve that ensures the watch is always ready to go when you are. The watch also sports bold LumiBrite hands and indexes, for maximum visibility in dark or murky conditions. COL price VAL 7.4E2 COL priceCurrency VAL GBP",SEIKO Prospex Automatic Men's 45mm Diver Watch - SPB103J1 – Green Dial
62274139,right,Evans,"COL brand VAL Evans COL title VAL Evans - Clear EMAD Bass Batter, 20\"" COL description VAL BD20EMADClear EMADBass Batter20 COL price VAL 69.00 COL priceCurrency VAL CAD","Evans Evans - Clear EMAD Bass Batter, 20\"""
51909448,right,Shimano,COL brand VAL Shimano COL title VAL Shimano Shimano PD-R7000 105 SPD-SL PEDAL W/O REFLECTOR W/CLEAT COL description VAL Light and durable- 265 grams per pair. Sealed cartridge axle unit. Carbon fiber reinforced body and stainless steel axle. COL price VAL 149.99 COL priceCurrency VAL USD,Shimano Shimano Shimano PD-R7000 105 SPD-SL PEDAL W/O REFLECTOR W/CLEAT
95251916,right,Cooler Master,COL brand VAL Cooler Master COL title VAL Cooler Master N300 Mesh ATX Case Black NSE-300-KKN1 | PCByte COL description VAL  COL price VAL 79.0 COL priceCurrency VAL AUD,Cooler Master Cooler Master N300 Mesh ATX Case Black NSE-300-KKN1 | PCByte
23055402,right,D-Link,COL brand VAL D-Link COL title VAL Switch D-Link DGS-1210-24 20 p 10 / 100 / 1000 Mbps 4 x SFP COL description VAL Switch D-Link DGS-1210-24 20 p 10 / 100 / 1000 Mbps 4 x SFP COL price VAL 138.87 COL priceCurrency VAL EUR,D-Link Switch D-Link DGS-1210-24 20 p 10 / 100 / 1000 Mbps 4 x SFP
27365404,right,Canon,COL brand VAL Canon COL title VAL Canon EF-S 10-18/4.5-5.6 IS STM COL description VAL  COL price VAL 23126 COL priceCurrency VAL EUR,Canon Canon EF-S 10-18/4.5-5.6 IS STM
39833087,right,_none,COL brand VAL  COL title VAL Cappello New Era Clean Trucker 2 NY Yankees Cap COL description VAL  COL price VAL 2.19E1 COL priceCurrency VAL EUR,Cappello New Era Clean Trucker 2 NY Yankees Cap
12190772,right,HYDRO FLASK,"COL brand VAL HYDRO FLASK COL title VAL HYDRO FLASK HYDRO FLASK 32OZ WIDE MOUTH BOTTLE-BLACK COL description VAL Big enough for a whole day on the river or trails, the Hydro Flask 32 oz Wide Mouth Bottle is made with professional-grade stainless steel and a wider opening for faster fill. The Color Last™ powder coat is dishwasher safe for even more convenience. Cold COL price VAL 44.95 COL priceCurrency VAL USD",HYDRO FLASK HYDRO FLASK HYDRO FLASK 32OZ WIDE MOUTH BOTTLE-BLACK
27074490,right,Corsair,COL brand VAL Corsair COL title VAL CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 DRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW16GX4M2C3000C15W COL description VAL CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 DRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW16GX4M2C3000C15W COL price VAL 83.99 COL priceCurrency VAL USD,Corsair CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 DRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW16GX4M2C3000C15W
12650660,right,Epson,"COL brand VAL Epson COL title VAL Epson Tinte T6037 Light Black, 220 ml COL description VAL  COL price VAL 97.10 COL priceCurrency VAL EUR","Epson Epson Tinte T6037 Light Black, 220 ml"
68891313,right,Western Digital,COL brand VAL Western Digital COL title VAL Western Digital WD My Passport Portable HDD 4TB Black COL description VAL Western Digital WD My Passport Portable HDD 4TB Black – PC Case Gear – Australia’s Premier Online PC Store. COL price VAL 179 COL priceCurrency VAL AUD,Western Digital Western Digital WD My Passport Portable HDD 4TB Black
35809370,right,Hydro Flask,COL brand VAL Hydro Flask COL title VAL Hydro Flask 32oz Wide Mouth Flex Cap Hibiscus COL description VAL  COL price VAL 44.95 COL priceCurrency VAL USD,Hydro Flask Hydro Flask 32oz Wide Mouth Flex Cap Hibiscus
