id,brand,title,description,price,priceCurrency,text
2596154,,"Monitor curbat LED SAMSUNG C27F390FHU, 27\"", Full HD, 60Hz, negru",,,,"COL brand VAL  COL title VAL Monitor curbat LED SAMSUNG C27F390FHU, 27\"", Full HD, 60Hz, negru COL description VAL  COL price VAL  COL priceCurrency VAL "
10806044,,"Razer Mamba Elite Wired Gaming Mouse, Black, 5G True 16,000 DPI Optical Sensor, 20 Lighting Zones, 9 Programmable Buttons, Onboard Memory, Mechanical Mouse Switches, Advanced Ergonomics","Razer Mamba Elite Wired Gaming Mouse, Black, 5G True 16,000 DPI Optical Sensor, 20 Lighting Zones, 9 Programmable Buttons, Onboard Memory, Mechanical Mouse Switches, Advanced Ergonomics",139.00,AUD,"COL brand VAL  COL title VAL Razer Mamba Elite Wired Gaming Mouse, Black, 5G True 16,000 DPI Optical Sensor, 20 Lighting Zones, 9 Programmable Buttons, Onboard Memory, Mechanical Mouse Switches, Advanced Ergonomics COL description VAL Razer Mamba Elite Wired Gaming Mouse, Black, 5G True 16,000 DPI Optical Sensor, 20 Lighting Zones, 9 Programmable Buttons, Onboard Memory, Mechanical Mouse Switches, Advanced Ergonomics COL price VAL 139.00 COL priceCurrency VAL AUD"
1533183,,3M - PF19.0 BLACK PRIVACY FILTER FRAMELESS FITS 21IN NOTEBOOK LCD,3M PF19.0 BLACK PRIVACY FILTER FRAMELESS FITS 21IN NOTEBOOK LCD(PF19.0) - Type: Annet Tilbehør,1173.75,NOK,COL brand VAL  COL title VAL 3M - PF19.0 BLACK PRIVACY FILTER FRAMELESS FITS 21IN NOTEBOOK LCD COL description VAL 3M PF19.0 BLACK PRIVACY FILTER FRAMELESS FITS 21IN NOTEBOOK LCD(PF19.0) - Type: Annet Tilbehør COL price VAL 1173.75 COL priceCurrency VAL NOK
23263208,SanDisk,SanDisk Cruzer Glide 32GB SDCZ60-032G-B35,"Cruzer® Glide USB Flash Drive Easy and secure way to share, move, and back up your most importantfiles. Featuring a compact design with a retractable USB connector, thisflash drive is ideal for data users who need easy, portable access totheir media and personal files.Features:•Keep your confidential data secure thank to SanDisk® SecureAccess™ software•Warranty: 5 years•Operating temperature: -25 to 85 °C•Storage temperature: -40 to 85°C•Security: Data protected with password and 128 bit AES coding",7.99,EUR,"COL brand VAL SanDisk COL title VAL SanDisk Cruzer Glide 32GB SDCZ60-032G-B35 COL description VAL Cruzer® Glide USB Flash Drive Easy and secure way to share, move, and back up your most importantfiles. Featuring a compact design with a retractable USB connector, thisflash drive is ideal for data users who need easy, portable access totheir media and personal files.Features:•Keep your confidential data secure thank to SanDisk® SecureAccess™ software•Warranty: 5 years•Operating temperature: -25 to 85 °C•Storage temperature: -40 to 85°C•Security: Data protected with password and 128 bit AES coding COL price VAL 7.99 COL priceCurrency VAL EUR"
52295160,,"iiyama 27' ETE, ULTRA SLIM LINE, 2560x1440 WQHD, IPS, 5ms, FreeSync, 13cm height adj. stand, 350cd/m˛, VGA, HDMI, DisplayPort, Speakers,USB-HUB(2x3.0)","27 '' (68.cm) IPS, 2560 x 1440, 350 cd/m2, 5 ms, DVI, HDMI, DisplayPort",239.916001,GBP,"COL brand VAL  COL title VAL iiyama 27' ETE, ULTRA SLIM LINE, 2560x1440 WQHD, IPS, 5ms, FreeSync, 13cm height adj. stand, 350cd/m˛, VGA, HDMI, DisplayPort, Speakers,USB-HUB(2x3.0) COL description VAL 27 '' (68.cm) IPS, 2560 x 1440, 350 cd/m2, 5 ms, DVI, HDMI, DisplayPort COL price VAL 239.916001 COL priceCurrency VAL GBP"
60564916,,Disco SSD KINGSTON 240Gb SATA3 A400 -500R/350W,"Kingston Technology A400 SSD 240GB. Capacidade da drive SSD: 240 GB, Interfaces da drive SSD: Serial ATA III",43.52,EUR,"COL brand VAL  COL title VAL Disco SSD KINGSTON 240Gb SATA3 A400 -500R/350W COL description VAL Kingston Technology A400 SSD 240GB. Capacidade da drive SSD: 240 GB, Interfaces da drive SSD: Serial ATA III COL price VAL 43.52 COL priceCurrency VAL EUR"
64208250,,Core i7 8700K 3.7GHz,,,,COL brand VAL  COL title VAL Core i7 8700K 3.7GHz COL description VAL  COL price VAL  COL priceCurrency VAL 
96595609,Daniel Wellington,Daniel Wellington Classic Sheffield Watch | Silver 40mm,Nothing is as sleek and refined as a supple black leather wristband attached to a slim and chic watch case. With the Classic Sheffield Men's Watch from Daniel Wellington all of your style needs will be met. [Details] Strap: Leather Strap Color: Black Case Color: Silver Dial Color: Eggshell white...,229.00,USD,COL brand VAL Daniel Wellington COL title VAL Daniel Wellington Classic Sheffield Watch | Silver 40mm COL description VAL Nothing is as sleek and refined as a supple black leather wristband attached to a slim and chic watch case. With the Classic Sheffield Men's Watch from Daniel Wellington all of your style needs will be met. [Details] Strap: Leather Strap Color: Black Case Color: Silver Dial Color: Eggshell white... COL price VAL 229.00 COL priceCurrency VAL USD
84031127,Corsair,Corsair Crystal 570X RGB Mid Tower ATX Case White TG CC-9011110-WW | PCByte,,289.0,AUD,COL brand VAL Corsair COL title VAL Corsair Crystal 570X RGB Mid Tower ATX Case White TG CC-9011110-WW | PCByte COL description VAL  COL price VAL 289.0 COL priceCurrency VAL AUD
42913561,,Sapca New Era NY Yankees MLB 9Fifty Cap,,150,RON,COL brand VAL  COL title VAL Sapca New Era NY Yankees MLB 9Fifty Cap COL description VAL  COL price VAL 150 COL priceCurrency VAL RON
85461104,Brother,Brother HL-L6300DW / A4 / Laser / 1200 x 1200 dpi / černobílá / USB / WiFi / LAN / NFC,,12798,CZK,COL brand VAL Brother COL title VAL Brother HL-L6300DW / A4 / Laser / 1200 x 1200 dpi / černobílá / USB / WiFi / LAN / NFC COL description VAL  COL price VAL 12798 COL priceCurrency VAL CZK
30875366,,"Corsair ML140 Pro LED, Red, 140mm Premium Magnetic Levitation Fan | Discount Computer Needs","View and shop for Corsair ML140 Pro LED, Red, 140mm Premium Magnetic Levitation Fan, Computer Case Fans, and many more products at Discount Computer Needs.",75.00,AUD,"COL brand VAL  COL title VAL Corsair ML140 Pro LED, Red, 140mm Premium Magnetic Levitation Fan | Discount Computer Needs COL description VAL View and shop for Corsair ML140 Pro LED, Red, 140mm Premium Magnetic Levitation Fan, Computer Case Fans, and many more products at Discount Computer Needs. COL price VAL 75.00 COL priceCurrency VAL AUD"
50610678,,Traveler´s Notebook Refill 014 (Kraft Paper) for Regular Size,"Kraftpaper refillfor Traveler´s Notebook Regular Size.Perfect as scrap book or sketch pad using pencil, ink and fountain pen.64pages.Dimensions: 21x11x.0.4cm (8x4.5x0.20in. approx.)See all Traveler's Companyproducts.Made in Japan.",7.95,CAD,"COL brand VAL  COL title VAL Traveler´s Notebook Refill 014 (Kraft Paper) for Regular Size COL description VAL Kraftpaper refillfor Traveler´s Notebook Regular Size.Perfect as scrap book or sketch pad using pencil, ink and fountain pen.64pages.Dimensions: 21x11x.0.4cm (8x4.5x0.20in. approx.)See all Traveler's Companyproducts.Made in Japan. COL price VAL 7.95 COL priceCurrency VAL CAD"
42453067,,Samsung 970 EVO SSD M.2 2280 - 1TB SSD - 1 TB - M.2 2280 (80mm) - PCI Express 3.0 x4 (NVMe),"SSD (Solid state drive), 1 TB, intern, Datahastighed: 3400 MBps (læs) / 2500 MBps (skriv), IOPS: 500000 (læs) / 450000 (skriv), 1GB LPDDR4 cache, M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.2 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - Samsung Phoenix Controller",1077.00,DKK,"COL brand VAL  COL title VAL Samsung 970 EVO SSD M.2 2280 - 1TB SSD - 1 TB - M.2 2280 (80mm) - PCI Express 3.0 x4 (NVMe) COL description VAL SSD (Solid state drive), 1 TB, intern, Datahastighed: 3400 MBps (læs) / 2500 MBps (skriv), IOPS: 500000 (læs) / 450000 (skriv), 1GB LPDDR4 cache, M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.2 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - Samsung Phoenix Controller COL price VAL 1077.00 COL priceCurrency VAL DKK"
79859679,,EPSON cartridge T7551 black XL (WF-8xxx),CZ distribuce / 8715946539591 / C13T755140 /,2146.00,CZK,COL brand VAL  COL title VAL EPSON cartridge T7551 black XL (WF-8xxx) COL description VAL CZ distribuce / 8715946539591 / C13T755140 / COL price VAL 2146.00 COL priceCurrency VAL CZK
39109682,,NEW YORK YANKEES THE LEAGUE 9FORTY ADJUSTABLE,MLB COLLECTION,24.99,USD,COL brand VAL  COL title VAL NEW YORK YANKEES THE LEAGUE 9FORTY ADJUSTABLE COL description VAL MLB COLLECTION COL price VAL 24.99 COL priceCurrency VAL USD
13205010,Audio-Technica,Casti DJ Audio-Technica ATH-PRO7x,,769,RON,COL brand VAL Audio-Technica COL title VAL Casti DJ Audio-Technica ATH-PRO7x COL description VAL  COL price VAL 769 COL priceCurrency VAL RON
37008321,Western Digital,WD Blue 3D NAND 250GB Internal SSD - SATA III 6Gb/s M.2 2280 Solid State Drive - WDS250G2B0B,WD Blue 3D NAND 250GB Internal SSD - SATA III 6Gb/s M.2 2280 Solid State Drive - WDS250G2B0B,59.99,CAD,COL brand VAL Western Digital COL title VAL WD Blue 3D NAND 250GB Internal SSD - SATA III 6Gb/s M.2 2280 Solid State Drive - WDS250G2B0B COL description VAL WD Blue 3D NAND 250GB Internal SSD - SATA III 6Gb/s M.2 2280 Solid State Drive - WDS250G2B0B COL price VAL 59.99 COL priceCurrency VAL CAD
79883052,,"EPSON Cartouche encre \""Tour Eiffel\"" T7023 magenta XL 2 400 pages","Pour imprimantes Epson WorkForce Pro WP-4015DN,WP-4025DW,WP-4095DN,WP-4515DN,WP-4525DNF, WP-4535DWF,WP-4545DTWF,WP-4595DNF","33,53 €",EUR,"COL brand VAL  COL title VAL EPSON Cartouche encre \""Tour Eiffel\"" T7023 magenta XL 2 400 pages COL description VAL Pour imprimantes Epson WorkForce Pro WP-4015DN,WP-4025DW,WP-4095DN,WP-4515DN,WP-4525DNF, WP-4535DWF,WP-4545DTWF,WP-4595DNF COL price VAL 33,53 € COL priceCurrency VAL EUR"
112804,ASUS,ASUS ROG STRIX X570-F GAMING (AM4) (D) (90MB1160-M0EAY0),,100410,,COL brand VAL ASUS COL title VAL ASUS ROG STRIX X570-F GAMING (AM4) (D) (90MB1160-M0EAY0) COL description VAL  COL price VAL 100410 COL priceCurrency VAL 
6371519,Shimano,SH10 SPD-SL Fixed Pedal Cleats,Shimano SH10 Fixed SPD-SL Pedal CleatsThe Shimano SH10 Fixed SPD-SL Pedal Cleats are ideal for those who want no float (play) when the shoes are firmly engaged in the pedals and are compatible only with Shimano SPD-SL road pedals. The cleats have coloured wear indicator tips so you know when it is time to replace them.The pedals include bolts and mounting hardware.,18,GBP,COL brand VAL Shimano COL title VAL SH10 SPD-SL Fixed Pedal Cleats COL description VAL Shimano SH10 Fixed SPD-SL Pedal CleatsThe Shimano SH10 Fixed SPD-SL Pedal Cleats are ideal for those who want no float (play) when the shoes are firmly engaged in the pedals and are compatible only with Shimano SPD-SL road pedals. The cleats have coloured wear indicator tips so you know when it is time to replace them.The pedals include bolts and mounting hardware. COL price VAL 18 COL priceCurrency VAL GBP
53273584,Omega,Omega Planet Ocean 215.92.46.22.01.004,"This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 12-month warranty for your peace of mind, as well as any remaining manufacturer’s warranty from new or from service.",6950.00,GBP,"COL brand VAL Omega COL title VAL Omega Planet Ocean 215.92.46.22.01.004 COL description VAL This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 12-month warranty for your peace of mind, as well as any remaining manufacturer’s warranty from new or from service. COL price VAL 6950.00 COL priceCurrency VAL GBP"
7268238,,Access Point TP-Link N300 WIFI Ceiling Mount - Suporte POE,"TP-LINK EAP110. Velocidade: 300Mbps Wireless N Ceiling/Wall Mount Access Point, QCOM. Frequência: 2.4Ghz, 802.11b/g/n, 1 10/100Mbps LAN. Porta WAN: Ethernet (RJ-45). Passive PoE Supported, Centralized Management, Captive Portal, AP Mode, Multi-SSID, WMM, Rogue AP Detection. Nível de sinal de antena (max): 3 dBi",40.95,EUR,"COL brand VAL  COL title VAL Access Point TP-Link N300 WIFI Ceiling Mount - Suporte POE COL description VAL TP-LINK EAP110. Velocidade: 300Mbps Wireless N Ceiling/Wall Mount Access Point, QCOM. Frequência: 2.4Ghz, 802.11b/g/n, 1 10/100Mbps LAN. Porta WAN: Ethernet (RJ-45). Passive PoE Supported, Centralized Management, Captive Portal, AP Mode, Multi-SSID, WMM, Rogue AP Detection. Nível de sinal de antena (max): 3 dBi COL price VAL 40.95 COL priceCurrency VAL EUR"
65201164,,Epson Discproducer PP-100 Ink PJIC4(M) MAGENTA,Item No: 018-0012- Epson Discproducer PP-100 Ink PJIC4(M) MAGENTA.- For use with EPSON PP100 Disc Producer.- Product Number C13S020450.,27.05,GBP,COL brand VAL  COL title VAL Epson Discproducer PP-100 Ink PJIC4(M) MAGENTA COL description VAL Item No: 018-0012- Epson Discproducer PP-100 Ink PJIC4(M) MAGENTA.- For use with EPSON PP100 Disc Producer.- Product Number C13S020450. COL price VAL 27.05 COL priceCurrency VAL GBP
55203154,,Blaze 3 Burner Pro Cart Only,Blaze 34-Inch Burner Professional Grill CartStainless steel construction is durable in outdoor,899.99,USD,COL brand VAL  COL title VAL Blaze 3 Burner Pro Cart Only COL description VAL Blaze 34-Inch Burner Professional Grill CartStainless steel construction is durable in outdoor COL price VAL 899.99 COL priceCurrency VAL USD
73940688,,"Samsung 1TB SSD, 860 PRO, 2.5\"" SATA III, Read up to 560MB/s, Write up to 530MB/s, 100K/90K IOPS","Samsung 1TB SSD, 860 PRO, 2.5\"" SATA III, Read up to 560MB/s, Write up to 530MB/s, 100K/90K IOPS",399.00,AUD,"COL brand VAL  COL title VAL Samsung 1TB SSD, 860 PRO, 2.5\"" SATA III, Read up to 560MB/s, Write up to 530MB/s, 100K/90K IOPS COL description VAL Samsung 1TB SSD, 860 PRO, 2.5\"" SATA III, Read up to 560MB/s, Write up to 530MB/s, 100K/90K IOPS COL price VAL 399.00 COL priceCurrency VAL AUD"
